timestamp,location_name,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-07 01:27:54,Suburbs,60,53,Clear,None,112,112.0
2025-10-30 23:43:54,Airport,99,64,Rainy,None,108,159.57
2025-11-12 18:58:54,Tech Park,170,105,Clear,None,120,160.23
2025-11-17 07:42:54,Airport,68,67,Clear,None,136,136.0
2025-11-10 14:51:54,City Center,78,60,Foggy,None,106,114.48
2025-11-17 21:29:54,Suburbs,69,41,Clear,None,100,138.63
2025-10-24 17:54:54,City Center,109,123,Clear,None,144,144.0
2025-11-03 16:31:54,City Center,73,67,Clear,None,120,120.0
2025-11-15 09:45:54,Suburbs,55,64,Foggy,None,135,135.0
2025-11-19 14:46:54,Suburbs,46,29,Clear,None,144,188.49
2025-11-05 18:55:54,Suburbs,87,76,Clear,None,129,129.0
2025-10-28 10:45:54,City Center,78,64,Clear,None,147,149.21
2025-10-27 10:37:54,Tech Park,109,100,Foggy,None,129,129.0
2025-11-21 13:17:54,Suburbs,59,44,Rainy,None,133,174.59
2025-11-11 05:46:54,City Center,76,71,Clear,None,142,142.0
2025-11-19 06:33:54,Suburbs,74,61,Rainy,None,128,154.94
2025-11-10 07:58:54,Suburbs,54,62,Clear,None,138,138.0
2025-11-05 20:28:54,Mall,82,87,Clear,None,138,138.0
2025-11-10 05:53:54,Tech Park,74,66,Rainy,None,142,170.4
2025-10-31 00:12:54,Tech Park,54,47,Foggy,None,121,121.0
2025-11-02 19:08:54,City Center,145,158,Clear,None,140,140.0
2025-11-12 19:37:54,Suburbs,79,60,Clear,None,101,110.43
2025-10-31 22:36:54,City Center,79,94,Clear,None,119,119.0
2025-11-08 05:00:54,Mall,46,44,Clear,None,103,103.0
2025-11-07 21:27:54,Suburbs,91,99,Clear,None,148,148.0
2025-11-02 19:20:54,Airport,100,85,Clear,None,136,136.0
2025-10-25 23:56:54,Tech Park,50,48,Foggy,None,128,128.0
2025-11-17 04:23:54,City Center,87,86,Clear,None,135,135.0
2025-10-23 22:46:54,Suburbs,69,41,Rainy,None,107,169.74
2025-11-04 09:56:54,Suburbs,48,43,Clear,None,114,114.0
2025-11-07 18:36:54,City Center,182,156,Rainy,None,137,164.4
2025-10-31 01:41:54,City Center,75,53,Cloudy,None,145,169.95
2025-10-24 05:59:54,Suburbs,57,60,Clear,None,105,105.0
2025-11-10 14:56:54,Tech Park,62,37,Rainy,None,120,189.66
2025-11-10 02:20:54,City Center,84,95,Clear,None,139,139.0
2025-11-15 04:27:54,Mall,69,65,Cloudy,None,137,137.0
2025-11-17 06:20:54,Tech Park,89,53,Cloudy,Sports,126,174.31
2025-11-12 06:19:54,Suburbs,93,78,Clear,Conference,129,129.0
2025-11-02 13:31:54,City Center,102,69,Clear,None,142,173.61
2025-11-09 06:30:54,Suburbs,86,81,Rainy,None,118,141.6
2025-10-31 04:39:54,Airport,72,59,Clear,None,133,135.16
2025-10-28 08:35:54,Airport,96,85,Rainy,None,141,169.2
2025-11-09 10:26:54,Suburbs,64,52,Clear,None,122,125.0
2025-11-10 07:52:54,Suburbs,74,40,Rainy,None,106,182.32
2025-11-19 18:21:54,City Center,174,97,Rainy,None,119,199.33
2025-10-26 18:06:54,Tech Park,270,253,Rainy,None,102,122.4
2025-11-20 10:48:54,Suburbs,51,58,Clear,None,125,125.0
2025-11-22 04:07:54,Suburbs,47,53,Clear,None,115,115.0
2025-11-10 07:54:54,Airport,82,85,Clear,None,123,123.0
2025-10-25 22:04:54,Tech Park,72,85,Cloudy,None,107,107.0
2025-11-16 05:15:54,Tech Park,75,62,Clear,None,149,150.15
2025-11-04 17:55:54,City Center,112,78,Clear,None,136,161.67
2025-11-06 04:16:54,Mall,110,94,Rainy,Conference,145,174.0
2025-11-10 07:16:54,City Center,76,59,Clear,None,135,144.52
2025-10-31 11:46:54,Tech Park,57,46,Rainy,None,145,178.54
2025-10-30 18:52:54,City Center,113,68,Clear,None,122,167.07
2025-11-06 03:57:54,Suburbs,35,30,Clear,None,112,112.0
2025-10-27 05:25:54,Suburbs,81,59,Rainy,None,138,184.69
2025-11-20 16:57:54,Mall,43,44,Foggy,None,111,111.0
2025-11-04 20:15:54,Airport,91,77,Clear,None,131,131.0
2025-11-17 03:00:54,City Center,82,73,Cloudy,None,130,130.0
2025-11-07 01:06:54,City Center,84,79,Clear,None,127,127.0
2025-11-04 00:33:54,City Center,90,104,Clear,None,107,107.0
2025-11-05 13:55:54,Suburbs,57,37,Clear,None,148,188.32
2025-10-29 20:55:54,Tech Park,110,64,Rainy,None,119,192.19
2025-11-06 10:59:54,Suburbs,72,47,Rainy,None,116,170.0
2025-11-22 10:10:54,City Center,90,105,Clear,None,122,122.0
2025-10-31 21:46:54,Airport,108,114,Cloudy,None,115,115.0
2025-11-04 14:27:54,Suburbs,48,33,Clear,None,120,144.44
2025-11-02 05:55:54,Airport,83,55,Clear,None,129,160.9
2025-10-24 21:25:54,Suburbs,68,70,Foggy,None,113,113.0
2025-11-01 20:21:54,Airport,122,101,Clear,None,110,110.7
2025-11-08 10:37:54,City Center,92,96,Clear,None,107,107.0
2025-11-10 13:09:54,City Center,75,46,Clear,None,138,185.52
2025-11-18 16:08:54,Suburbs,65,49,Rainy,None,103,134.03
2025-10-31 21:36:54,Mall,80,95,Clear,None,134,134.0
2025-11-09 13:40:54,Suburbs,59,41,Foggy,None,146,173.92
2025-11-04 02:44:54,Suburbs,79,59,Clear,Conference,141,156.68
2025-10-30 04:54:54,Airport,65,75,Clear,None,148,148.0
2025-11-04 19:27:54,City Center,164,148,Rainy,None,122,146.4
2025-11-06 21:23:54,City Center,123,134,Clear,None,120,120.0
2025-10-28 04:26:54,Suburbs,66,68,Clear,None,124,124.0
2025-11-14 11:45:54,Suburbs,33,20,Clear,None,126,171.36
2025-11-10 01:02:54,City Center,85,79,Foggy,None,148,148.0
2025-10-26 05:40:54,Tech Park,62,41,Foggy,None,144,179.96
2025-11-06 17:13:54,City Center,127,141,Foggy,None,143,143.0
2025-11-18 19:04:54,Tech Park,212,144,Rainy,None,129,182.89
2025-11-21 11:31:54,Mall,34,34,Clear,None,121,121.0
2025-11-07 05:08:54,Mall,55,62,Clear,None,115,115.0
2025-11-20 02:50:54,Tech Park,38,33,Clear,None,105,105.0
2025-10-28 03:06:54,City Center,87,66,Clear,None,134,146.67
2025-10-30 01:12:54,City Center,81,71,Cloudy,None,119,119.0
2025-10-26 17:22:54,City Center,326,166,Rainy,Conference,143,258.99
2025-10-28 20:43:54,Airport,87,80,Cloudy,None,131,131.0
2025-10-30 18:00:54,Tech Park,199,128,Rainy,None,112,166.18
2025-10-30 02:20:54,Airport,61,66,Clear,None,103,103.0
2025-11-18 12:09:54,City Center,66,77,Clear,None,130,130.0
2025-11-02 16:53:54,Suburbs,59,46,Foggy,None,115,122.6
2025-11-05 23:06:54,Tech Park,48,52,Clear,None,144,144.0
2025-11-05 20:51:54,Tech Park,73,83,Clear,None,131,131.0
2025-11-19 08:22:54,Tech Park,94,74,Clear,None,102,107.73
2025-10-26 04:39:54,Tech Park,76,67,Rainy,None,105,126.0
2025-11-12 00:15:54,Mall,53,35,Clear,None,140,175.2
2025-11-10 06:13:54,City Center,106,72,Rainy,None,127,180.06
2025-11-16 18:22:54,City Center,162,135,Clear,None,140,140.0
2025-11-16 02:13:54,Airport,109,96,Rainy,None,144,172.8
2025-11-11 17:23:54,City Center,140,88,Clear,None,110,144.4
2025-11-10 05:16:54,Suburbs,52,55,Clear,None,146,146.0
2025-11-21 05:15:54,City Center,74,56,Clear,None,106,116.3
2025-11-14 10:19:54,Suburbs,48,52,Clear,None,116,116.0
2025-11-07 02:12:54,City Center,71,69,Clear,None,136,136.0
2025-11-12 06:27:54,City Center,112,71,Rainy,None,135,202.77
2025-11-03 13:47:54,Suburbs,57,39,Clear,None,119,143.9
2025-11-02 18:13:54,City Center,150,93,Clear,None,144,191.57
2025-11-16 14:55:54,Airport,77,87,Clear,None,135,135.0
2025-11-14 15:27:54,Suburbs,58,63,Clear,None,117,117.0
2025-11-12 04:01:54,City Center,117,60,Rainy,None,141,253.8
2025-11-20 01:57:54,City Center,139,131,Cloudy,Conference,130,130.0
2025-11-10 19:23:54,Suburbs,103,76,Rainy,None,115,152.28
2025-11-21 01:32:54,City Center,89,95,Cloudy,None,125,125.0
2025-11-09 21:18:54,City Center,132,141,Clear,None,106,106.0
2025-11-07 19:26:54,Airport,98,115,Clear,None,102,102.0
2025-11-03 23:52:54,City Center,137,82,Foggy,Festival,119,163.81
2025-11-18 01:12:54,Tech Park,44,46,Clear,None,141,141.0
2025-11-12 19:29:54,Airport,111,132,Clear,None,131,131.0
2025-10-27 11:00:54,City Center,79,79,Clear,None,135,135.0
2025-11-01 18:47:54,Airport,137,95,Foggy,None,138,164.73
2025-11-04 04:20:54,Suburbs,41,45,Clear,None,121,121.0
2025-10-27 20:52:54,Tech Park,78,85,Cloudy,None,119,119.0
2025-10-28 22:54:54,Suburbs,46,39,Clear,None,113,113.0
2025-11-01 15:14:54,Airport,72,78,Cloudy,None,116,116.0
2025-11-10 03:33:54,Suburbs,60,46,Clear,None,113,122.43
2025-11-18 19:07:54,Tech Park,152,99,Clear,None,131,166.15
2025-10-24 06:12:54,Tech Park,51,42,Foggy,None,101,102.15
2025-11-02 12:09:54,Mall,59,38,Clear,None,138,176.93
2025-10-26 10:35:54,Mall,59,52,Clear,None,100,100.0
2025-11-19 12:13:54,Suburbs,54,56,Foggy,None,104,104.0
2025-10-27 11:51:54,City Center,89,106,Clear,None,126,126.0
2025-10-28 08:25:54,Tech Park,133,114,Rainy,None,142,170.4
2025-10-30 20:47:54,City Center,113,86,Clear,None,108,117.85
2025-11-01 20:48:54,Airport,200,125,Foggy,Conference,141,186.12
2025-11-03 15:19:54,City Center,73,70,Clear,None,100,100.0
2025-11-02 00:20:54,Suburbs,67,78,Clear,None,136,136.0
2025-11-15 18:44:54,Mall,95,78,Cloudy,None,140,142.01
2025-11-20 11:47:54,Tech Park,47,41,Clear,None,132,132.0
2025-11-11 15:22:54,City Center,177,118,Rainy,Conference,114,164.16
2025-11-02 13:24:54,Mall,63,52,Clear,None,122,123.13
2025-11-17 20:35:54,Airport,104,98,Cloudy,None,137,137.0
2025-11-08 05:27:54,Suburbs,51,36,Clear,None,125,146.67
2025-10-30 18:27:54,Suburbs,71,65,Foggy,None,142,142.0
2025-11-19 02:47:54,Suburbs,60,67,Clear,None,130,130.0
2025-11-14 02:56:54,Airport,69,49,Clear,None,121,141.15
2025-10-28 17:27:54,Tech Park,143,144,Cloudy,None,125,125.0
2025-11-17 04:51:54,Suburbs,57,48,Clear,None,136,136.0
2025-11-20 20:53:54,Tech Park,78,87,Clear,None,111,111.0
2025-11-22 06:59:54,City Center,99,66,Clear,None,117,145.08
2025-11-05 14:07:54,City Center,94,67,Clear,None,110,127.86
2025-10-26 20:32:54,City Center,121,140,Clear,None,141,141.0
2025-11-11 22:29:54,City Center,70,42,Clear,None,148,203.25
2025-11-21 17:10:54,City Center,129,94,Clear,None,138,157.03
2025-11-21 00:19:54,Suburbs,43,27,Clear,None,146,191.85
2025-11-17 16:50:54,Suburbs,58,52,Clear,None,120,120.0
2025-11-12 19:59:54,City Center,135,158,Clear,None,106,106.0
2025-10-25 00:59:54,Tech Park,97,77,Foggy,Concert,115,120.5
2025-10-30 10:34:54,Suburbs,87,60,Clear,Sports,122,146.4
2025-11-02 16:23:54,Airport,137,84,Rainy,None,127,196.18
2025-11-05 12:47:54,Suburbs,74,36,Rainy,None,133,250.63
2025-10-25 00:28:54,Mall,56,41,Clear,None,124,140.45
2025-10-24 09:38:54,Airport,58,62,Clear,None,112,112.0
2025-11-13 07:26:54,Airport,93,87,Rainy,None,144,172.8
2025-10-30 07:20:54,Suburbs,73,41,Rainy,None,111,184.75
2025-11-07 03:15:54,City Center,113,64,Rainy,None,136,224.74
2025-11-02 20:22:54,Tech Park,132,99,Rainy,None,121,158.11
2025-11-19 23:56:54,Airport,159,85,Rainy,Conference,140,243.11
2025-10-30 18:21:54,Suburbs,80,93,Clear,None,117,117.0
2025-10-27 18:11:54,City Center,161,82,Rainy,None,146,264.37
2025-11-12 23:48:54,City Center,85,88,Clear,None,130,130.0
2025-10-25 09:37:54,Tech Park,151,102,Rainy,None,116,165.22
2025-10-29 07:36:54,Suburbs,50,52,Clear,None,144,144.0
2025-11-21 19:35:54,Suburbs,74,72,Cloudy,None,148,148.0
2025-10-28 11:53:54,City Center,74,49,Clear,None,133,166.01
2025-11-01 09:09:54,Suburbs,87,52,Rainy,None,141,222.56
2025-11-18 13:01:54,City Center,75,71,Clear,None,105,105.0
2025-11-02 10:52:54,Tech Park,129,122,Clear,None,123,123.0
2025-11-18 11:21:54,Tech Park,54,62,Clear,None,115,115.0
2025-10-29 09:31:54,City Center,82,82,Foggy,None,112,112.0
2025-11-20 04:00:54,Mall,81,47,Rainy,None,108,174.82
2025-11-19 08:15:54,Mall,48,55,Clear,None,108,108.0
2025-11-15 12:03:54,Suburbs,75,80,Clear,None,130,130.0
2025-11-08 07:33:54,City Center,94,97,Clear,None,102,102.0
2025-11-12 22:22:54,City Center,77,70,Clear,None,115,115.0
2025-11-07 02:20:54,Mall,47,29,Clear,None,146,195.14
2025-11-07 12:50:54,City Center,75,83,Clear,None,133,133.0
2025-10-28 06:08:54,City Center,186,133,Rainy,Festival,123,167.13
2025-10-30 22:47:54,Suburbs,46,48,Clear,None,107,107.0
2025-11-08 09:03:54,Mall,50,52,Clear,None,103,103.0
2025-11-06 15:30:54,Suburbs,72,51,Foggy,Festival,110,128.64
2025-11-19 03:02:54,Suburbs,50,43,Clear,None,104,104.0
2025-11-22 03:40:54,Tech Park,94,76,Rainy,None,130,159.83
2025-11-13 18:37:54,Suburbs,70,44,Clear,None,126,165.4
2025-11-19 19:39:54,Tech Park,155,105,Clear,None,139,169.71
2025-11-21 07:08:54,Suburbs,72,54,Cloudy,Concert,113,125.05
2025-11-10 07:01:54,City Center,54,45,Clear,None,113,113.0
2025-11-02 18:42:54,Suburbs,91,77,Clear,None,121,121.0
2025-11-02 18:23:54,Tech Park,163,102,Foggy,None,103,135.8
2025-10-27 19:31:54,Suburbs,118,95,Clear,Conference,140,144.72
2025-11-11 22:09:54,City Center,90,63,Clear,None,137,162.05
2025-11-17 09:30:54,Tech Park,147,87,Rainy,None,126,200.56
2025-11-16 13:11:54,Tech Park,71,59,Rainy,None,123,147.93
2025-10-30 01:08:54,Airport,76,82,Clear,None,116,116.0
2025-11-08 17:02:54,Tech Park,190,175,Clear,None,145,145.0
2025-11-12 09:01:54,Tech Park,95,79,Clear,None,105,105.21
2025-11-06 05:00:54,Mall,100,92,Clear,Conference,106,106.0
2025-11-09 17:35:54,Suburbs,86,102,Clear,None,128,128.0
2025-10-28 04:05:54,Suburbs,46,50,Foggy,None,121,121.0
2025-11-12 11:27:54,Airport,83,90,Clear,None,128,128.0
2025-11-17 06:42:54,City Center,91,101,Cloudy,None,139,139.0
2025-11-08 15:02:54,Suburbs,153,138,Rainy,Sports,143,171.6
2025-11-06 08:19:54,Suburbs,87,83,Foggy,Festival,101,101.0
2025-11-21 18:30:54,City Center,125,124,Clear,None,146,146.0
2025-10-31 01:37:54,Suburbs,62,58,Rainy,None,132,158.4
2025-11-20 07:23:54,Airport,75,82,Foggy,None,115,115.0
2025-10-29 20:34:54,Suburbs,109,59,Rainy,None,140,240.52
2025-11-08 15:47:54,Tech Park,67,41,Rainy,None,131,202.7
2025-11-17 03:30:54,Suburbs,57,38,Clear,None,109,135.16
2025-11-06 19:39:54,City Center,176,153,Rainy,None,116,139.2
2025-10-26 02:02:54,Suburbs,60,43,Clear,None,121,139.91
2025-10-24 07:09:54,Tech Park,56,40,Rainy,None,145,197.2
2025-11-03 08:36:54,Suburbs,48,52,Clear,None,103,103.0
2025-11-03 12:13:54,City Center,86,74,Clear,None,128,128.0
2025-11-15 11:16:54,City Center,90,64,Foggy,None,113,131.65
2025-11-15 11:21:54,Suburbs,62,39,Cloudy,None,114,149.54
2025-11-15 11:19:54,Suburbs,73,58,Clear,None,127,132.96
2025-11-03 13:49:54,Suburbs,61,64,Clear,None,148,148.0
2025-11-11 16:11:54,Tech Park,72,52,Rainy,None,123,165.77
2025-11-16 04:57:54,Tech Park,45,42,Clear,None,138,138.0
2025-11-01 17:44:54,Airport,116,111,Clear,None,132,132.0
2025-11-04 11:44:54,City Center,102,90,Cloudy,None,111,111.0
2025-11-07 08:06:54,Suburbs,69,39,Rainy,None,135,223.48
2025-11-22 09:56:54,City Center,101,93,Cloudy,None,119,119.0
2025-10-24 12:16:54,Tech Park,72,56,Rainy,None,105,133.2
2025-10-24 23:53:54,Tech Park,57,47,Clear,None,106,107.08
2025-10-26 18:52:54,Tech Park,158,175,Clear,None,110,110.0
2025-11-01 06:36:54,Tech Park,71,43,Rainy,None,125,195.12
2025-11-18 11:45:54,Tech Park,63,49,Foggy,None,113,120.75
2025-11-06 13:44:54,City Center,89,95,Clear,None,130,130.0
2025-10-24 05:19:54,Suburbs,54,61,Clear,None,117,117.0
2025-10-25 04:01:54,City Center,86,76,Clear,None,111,111.0
2025-11-20 05:09:54,Suburbs,55,41,Clear,None,135,150.28
2025-11-08 14:01:54,Suburbs,66,45,Clear,None,129,156.52
2025-11-11 13:39:54,Tech Park,55,61,Clear,None,121,121.0
2025-11-05 19:04:54,Tech Park,154,122,Clear,None,107,112.33
2025-10-29 05:21:54,Suburbs,70,36,Rainy,None,131,235.22
2025-11-22 10:32:54,City Center,104,98,Clear,None,110,110.0
2025-11-05 22:59:54,City Center,68,58,Clear,None,120,120.0
2025-11-08 10:22:54,City Center,94,88,Clear,None,145,145.0
2025-11-20 20:58:54,Suburbs,62,73,Clear,None,125,125.0
2025-11-06 05:36:54,Suburbs,58,44,Clear,None,122,133.53
2025-11-08 01:00:54,Suburbs,60,57,Cloudy,None,129,129.0
2025-11-11 22:26:54,City Center,81,53,Clear,None,110,138.89
2025-10-26 22:00:54,Suburbs,69,42,Foggy,None,108,146.26
2025-10-25 17:21:54,Suburbs,83,91,Clear,None,106,106.0
2025-11-18 22:44:54,Suburbs,42,30,Clear,None,143,165.88
2025-11-07 02:57:54,Mall,49,35,Clear,None,115,133.4
2025-11-16 01:14:54,Tech Park,59,66,Clear,None,127,127.0
2025-11-20 16:53:54,Suburbs,58,67,Cloudy,None,112,112.0
2025-11-14 08:51:54,Mall,87,55,Rainy,None,140,210.76
2025-11-06 04:33:54,Mall,55,45,Clear,None,109,110.94
2025-10-27 10:32:54,Mall,47,34,Cloudy,None,136,155.84
2025-11-11 18:23:54,Airport,106,81,Foggy,None,113,122.82
2025-10-29 20:00:54,Suburbs,68,55,Clear,None,131,134.81
2025-11-05 15:56:54,Mall,54,43,Foggy,None,122,127.45
2025-11-16 04:18:54,City Center,89,60,Clear,None,130,159.47
2025-11-21 16:43:54,Tech Park,59,48,Clear,None,146,149.41
2025-10-27 11:37:54,Tech Park,48,48,Clear,None,121,121.0
2025-11-18 23:58:54,Tech Park,51,57,Clear,None,130,130.0
2025-11-20 19:50:54,Tech Park,142,158,Clear,None,129,129.0
2025-11-03 13:18:54,City Center,77,46,Clear,None,131,180.67
2025-10-26 11:34:54,Suburbs,54,55,Clear,None,120,120.0
2025-11-04 14:21:54,City Center,68,65,Clear,None,137,137.0
2025-11-13 15:07:54,City Center,83,89,Clear,None,135,135.0
2025-11-19 04:22:54,City Center,138,161,Clear,Concert,115,115.0
2025-11-13 19:16:54,Mall,87,76,Clear,None,146,146.0
2025-11-02 08:18:54,Mall,62,51,Foggy,None,139,140.74
2025-11-10 11:49:54,Suburbs,46,35,Clear,None,147,160.44
2025-11-08 05:23:54,Suburbs,67,77,Clear,None,106,106.0
2025-11-11 21:22:54,City Center,118,122,Cloudy,None,138,138.0
2025-11-07 20:46:54,City Center,117,138,Clear,None,104,104.0
2025-10-29 01:14:54,Suburbs,71,51,Rainy,None,118,159.74
2025-10-29 15:57:54,Tech Park,60,44,Foggy,None,127,143.63
2025-11-16 18:49:54,Suburbs,133,111,Rainy,None,109,130.8
2025-10-24 08:27:54,City Center,80,51,Clear,None,127,164.45
2025-11-03 23:35:54,City Center,82,67,Clear,None,117,119.24
2025-11-03 15:04:54,Suburbs,67,54,Clear,None,103,106.36
2025-10-27 23:47:54,Mall,50,38,Clear,None,119,130.02
2025-11-01 18:17:54,City Center,139,124,Clear,None,104,104.0
2025-11-19 08:24:54,City Center,125,118,Clear,Conference,116,116.0
2025-11-19 01:20:54,Suburbs,47,28,Clear,None,149,206.05
2025-11-12 13:13:54,Tech Park,49,33,Clear,None,109,133.84
2025-10-31 19:43:54,City Center,124,83,Clear,None,138,170.45
2025-10-28 07:00:54,City Center,85,69,Clear,None,123,126.14
2025-10-26 01:54:54,Mall,54,42,Cloudy,None,130,138.91
2025-10-25 18:44:54,Suburbs,139,112,Rainy,None,139,171.37
2025-11-15 14:39:54,Airport,76,85,Cloudy,None,121,121.0
2025-10-30 06:19:54,City Center,91,60,Foggy,None,144,180.48
2025-10-28 18:32:54,Suburbs,73,43,Clear,None,104,145.41
2025-10-30 15:06:54,Tech Park,50,36,Clear,None,106,122.02
2025-11-18 23:10:54,Mall,35,32,Clear,None,138,138.0
2025-11-20 23:05:54,Suburbs,83,56,Rainy,None,148,211.01
2025-11-06 17:13:54,Suburbs,115,100,Rainy,None,136,163.2
2025-10-28 22:02:54,Suburbs,44,41,Clear,None,133,133.0
2025-11-12 06:32:54,Suburbs,84,44,Rainy,None,119,210.31
2025-10-29 03:16:54,Airport,62,70,Clear,None,137,137.0
2025-11-17 02:25:54,Mall,75,62,Rainy,None,128,154.59
2025-11-12 15:30:54,Airport,104,120,Clear,Conference,132,132.0
2025-10-24 22:10:54,Airport,79,62,Rainy,None,100,125.94
2025-11-09 23:39:54,City Center,239,119,Rainy,Conference,101,186.52
2025-11-06 23:26:54,City Center,91,97,Clear,None,130,130.0
2025-11-02 13:42:54,City Center,148,175,Clear,Sports,104,104.0
2025-10-27 15:37:54,Tech Park,53,42,Rainy,None,115,143.7
2025-10-30 04:29:54,City Center,80,83,Clear,None,125,125.0
2025-11-12 09:14:54,Suburbs,44,31,Foggy,None,120,141.06
2025-10-29 10:28:54,Mall,49,45,Foggy,None,114,114.0
2025-11-19 09:10:54,Tech Park,128,119,Rainy,None,140,168.0
2025-10-26 06:12:54,City Center,97,116,Clear,None,112,112.0
2025-11-05 01:45:54,Tech Park,76,43,Rainy,None,135,223.28
2025-10-24 08:38:54,City Center,101,87,Rainy,None,105,126.0
2025-11-15 18:09:54,Tech Park,219,194,Rainy,None,147,176.4
2025-11-08 15:41:54,City Center,119,127,Clear,None,110,110.0
2025-10-27 07:32:54,City Center,118,124,Clear,Concert,127,127.0
2025-11-16 09:52:54,Mall,53,53,Clear,None,110,110.0
2025-11-11 14:05:54,Tech Park,45,36,Clear,None,122,126.88
2025-11-02 18:47:54,Suburbs,81,59,Clear,None,119,135.46
2025-10-31 01:34:54,Airport,69,75,Clear,None,135,135.0
2025-11-16 18:45:54,Suburbs,76,66,Clear,None,144,144.0
2025-11-19 04:16:54,Tech Park,44,29,Clear,None,117,146.69
2025-11-16 19:58:54,Airport,167,116,Rainy,None,115,160.05
2025-11-13 08:40:54,Suburbs,70,70,Foggy,Conference,132,132.0
2025-11-07 14:39:54,City Center,74,82,Clear,None,117,117.0
2025-11-09 10:04:54,Suburbs,46,30,Clear,None,131,165.93
2025-10-25 19:02:54,Mall,93,104,Cloudy,None,128,128.0
2025-11-20 10:06:54,Tech Park,104,113,Clear,None,115,115.0
2025-10-23 15:51:54,Airport,58,66,Clear,None,119,119.0
2025-11-08 15:34:54,City Center,93,69,Foggy,None,107,119.65
2025-11-13 02:00:54,Tech Park,107,88,Rainy,Conference,102,123.7
2025-11-16 20:46:54,City Center,124,147,Foggy,None,145,145.0
2025-11-07 05:36:54,Suburbs,89,57,Clear,Conference,140,180.48
2025-11-09 19:04:54,City Center,230,199,Clear,Sports,143,143.0
2025-10-24 03:24:54,Mall,50,47,Clear,None,102,102.0
2025-11-18 11:37:54,City Center,107,96,Rainy,None,111,133.2
2025-11-16 18:37:54,Tech Park,268,165,Clear,Concert,143,191.53
2025-11-20 19:51:54,Suburbs,78,91,Clear,None,119,119.0
2025-11-07 00:37:54,Airport,73,66,Clear,None,149,149.0
2025-10-28 08:22:54,Tech Park,156,148,Rainy,None,106,127.2
2025-11-12 04:22:54,City Center,63,60,Clear,None,114,114.0
2025-11-14 03:05:54,City Center,85,97,Clear,None,112,112.0
2025-11-20 00:19:54,Suburbs,45,51,Clear,None,141,141.0
2025-11-07 06:54:54,Suburbs,49,56,Clear,None,121,121.0
2025-11-03 10:42:54,Mall,51,42,Clear,None,149,150.7
2025-11-04 09:41:54,Airport,63,53,Clear,None,112,112.0
2025-10-29 10:54:54,Tech Park,105,99,Clear,None,102,102.0
2025-11-06 06:22:54,Mall,44,46,Clear,None,126,126.0
2025-10-26 03:52:54,Airport,79,94,Foggy,None,134,134.0
2025-11-15 14:40:54,Mall,63,45,Foggy,None,140,162.4
2025-11-19 10:04:54,Tech Park,95,95,Cloudy,None,139,139.0
2025-10-29 03:18:54,Mall,45,35,Rainy,None,117,148.42
2025-10-29 00:03:54,City Center,69,42,Clear,None,127,171.99
2025-10-24 07:57:54,Mall,90,64,Clear,Sports,121,140.97
2025-11-16 22:27:54,Tech Park,74,68,Clear,Festival,132,132.0
2025-11-17 22:02:54,Suburbs,50,51,Cloudy,None,126,126.0
2025-10-25 13:03:54,City Center,102,102,Clear,None,124,124.0
2025-10-26 00:14:54,Tech Park,68,75,Clear,None,118,118.0
2025-11-01 01:28:54,Airport,91,69,Clear,None,146,159.88
2025-11-01 19:14:54,Tech Park,178,120,Cloudy,None,149,182.77
2025-10-23 18:08:54,Suburbs,85,56,Clear,None,131,164.31
2025-10-24 02:44:54,City Center,85,64,Clear,None,115,126.79
2025-11-12 15:17:54,Tech Park,48,37,Foggy,None,134,144.43
2025-10-30 00:12:54,City Center,82,58,Clear,None,122,142.87
2025-11-11 19:03:54,Mall,85,75,Clear,None,122,122.0
2025-11-02 20:58:54,Tech Park,85,80,Foggy,None,126,126.0
